File_name,Magnitude,Angle,Shape
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.4643822e-10 3.6462486e-10
 4.4197931e-10]",[0.        0.        0.        ... 5.344942  4.254086  3.6894317],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.4572061e-10 7.3401146e-10
 1.0805393e-09]",[0.        0.        0.        ... 4.170986  5.6612616 4.4260783],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.2648836e-10 1.4760243e-09
 1.3400475e-09]",[0.         0.         0.         ... 0.80220634 0.49077803 0.15678883],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5574081e-08 1.8668556e-09
 9.8526387e-09]",[0.        0.        0.        ... 5.2131424 1.1223031 2.9409807],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.3867147e-09 3.0092671e-09
 6.1442329e-10]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.6947377e-03 6.2796545e+00
 2.7494311e-01]","(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5658309e-10 9.7806618e-10
 3.1195654e-10]",[0.        0.        0.        ... 3.2287765 2.8930528 0.595953 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.3054874e-09 4.6942766e-10
 9.1812546e-10]",[0.        0.        0.        ... 0.0131502 1.2293923 1.7271762],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.3027622e-09 2.2697186e-09
 1.5842464e-09]",[0.         0.         0.         ... 0.07317574 0.44864696 1.1739087 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.4052792e-09 1.7688702e-09
 7.5172962e-10]",[0.         0.         0.         ... 0.00363704 0.06453583 3.3261287 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.1699821e-10 3.6883854e-10
 4.3722967e-10]",[0.         0.         0.         ... 0.18708426 5.865324   3.176151  ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.4688884e-08 1.1643749e-08
 9.9263007e-09]",[0.        0.        0.        ... 3.1337528 3.099393  3.038562 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.0852036e-09 5.9824847e-09
 6.2102132e-09]",[0.         0.         0.         ... 6.2818875  0.03411812 0.07897462],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.0700238e-10 3.0570421e-10
 7.4472634e-10]",[0.        0.        0.        ... 6.206323  3.5896354 5.1509085],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.6724677e-11 6.0832722e-10
 1.8040168e-09]",[0.        0.        0.        ... 2.5026023 6.2487154 6.127629 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0920353e-10 9.7654884e-10
 1.5843793e-09]",[0.        0.        0.        ... 5.0027914 5.6862936 5.579001 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.7981776e-09 2.1224098e-09
 9.8306885e-10]",[0.         0.         0.         ... 0.01713462 0.13325766 3.1892354 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.9621487e-11 5.8868971e-10
 8.3016494e-10]",[0.         0.         0.         ... 6.2252097  0.3997232  0.06923212],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.2572904e-10 5.5160165e-10
 2.1670274e-10]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.6448021e-03 6.2221603e+00
 4.0973654e+00]","(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.6922786e-10 8.2253765e-10
 1.8913602e-09]",[0.        0.        0.        ... 3.0882106 3.1115406 2.8538954],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.8247214e-09 1.9910695e-09
 1.1449116e-09]",[0.        0.        0.        ... 6.217141  5.9971957 5.420275 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5388888e-08 1.9464684e-08
 1.0253138e-08]",[0.        0.        0.        ... 1.4798371 2.4579508 2.2752457],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.2805476e-09 2.8807003e-09
 2.9347575e-09]",[0.        0.        0.        ... 5.1667576 4.5603724 4.0371695],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.4722893e-09 4.9276747e-09
 4.3962607e-09]",[0.        0.        0.        ... 2.670189  2.7983093 2.8397522],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.9084668e-09 7.1820625e-09
 2.2553228e-09]",[0.        0.        0.        ... 6.2031074 6.015494  5.4889746],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5168206e-08 1.1307093e-08
 7.2036443e-09]",[0.        0.        0.        ... 6.1073427 6.128673  6.0788116],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.0154479e-09 2.2755711e-09
 1.2515315e-09]",[0.        0.        0.        ... 0.6286749 6.234904  6.083157 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.5256014e-09 1.1196646e-09
 1.0677144e-09]",[0.         0.         0.         ... 0.19975422 1.6387287  0.880265  ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.9844180e-08 1.1879498e-08
 9.9184918e-09]",[0.        0.        0.        ... 4.6279397 4.918537  5.013023 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3761026e-09 7.2657819e-10
 2.5858343e-10]",[0.        0.        0.        ... 0.3245245 0.6513694 0.2829356],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.5015620e-10 2.1672764e-10
 2.1987394e-10]",[0.        0.        0.        ... 3.880391  4.0248857 4.889891 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.000000e+00 0.000000e+00 0.000000e+00 ... 3.642586e-10 3.324758e-10
 1.832988e-10]",[0.        0.        0.        ... 1.4545745 1.0942851 1.8575985],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.8425125e-10 4.4654480e-10
 2.1444846e-10]",[0.        0.        0.        ... 1.2646036 0.9798766 1.4056177],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.3129713e-10 4.6625764e-10
 1.9213220e-10]",[0.        0.        0.        ... 2.674091  2.3600702 2.2950354],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.7142094e-11 2.2811689e-10
 6.1050019e-11]",[0.        0.        0.        ... 4.3029146 2.7564628 3.5038261],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.4970416e-10 2.7172803e-10
 1.5122557e-10]",[0.         0.         0.         ... 1.3611839  0.85828644 2.0650313 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1186140e-09 7.4602841e-10
 4.4961807e-10]",[0.       0.       0.       ... 5.975039 5.47782  5.569371],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.8779066e-09 5.4456417e-09
 4.7079749e-09]",[0.         0.         0.         ... 6.270495   0.07226569 0.04946448],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.7139262e-08 2.3644885e-08
 1.8095875e-08]",[0.        0.        0.        ... 3.2138088 3.2083638 2.8800917],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.8882444e-10 7.4152640e-10
 9.4492070e-10]",[0.        0.        0.        ... 5.5264125 5.5296197 5.097889 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.8876864e-09 4.6035193e-09
 4.3184665e-09]",[0.         0.         0.         ... 0.11997725 0.06997358 0.10760588],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.4706134e-10 5.3345450e-10
 1.5113505e-09]",[0.        0.        0.        ... 2.0852885 2.0893805 2.0014706],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.0415452e-10 1.0913759e-09
 1.9568265e-09]",[0.        0.        0.        ... 0.6312849 0.6555044 1.0092899],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.5651713e-10 8.8911084e-10
 1.8470565e-09]",[0.        0.        0.        ... 2.8726113 2.9229393 2.5563407],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.3632534e-09 4.4759760e-09
 4.4182058e-09]",[0.         0.         0.         ... 0.13451576 0.23960793 0.24376105],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.9456774e-08 1.0392909e-08
 3.5188810e-09]",[0.        0.        0.        ... 0.0253372 0.0832483 0.1175518],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.2968696e-10 4.8673093e-10
 1.7605746e-09]",[0.        0.        0.        ... 5.5034614 4.116402  4.980511 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3465717e-10 8.2761964e-10
 1.0117109e-09]",[0.        0.        0.        ... 2.5286715 2.069405  2.548893 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.4151786e-10 1.1354587e-09
 8.2619567e-10]",[0.        0.        0.        ... 3.811072  4.1581144 3.7800424],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.8311987e-08 4.0756527e-07
 3.1739702e-07]",[0.        0.        0.        ... 3.1709015 3.1441548 3.145946 ],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.1201860e-08 1.6415273e-08
 3.0603502e-08]",[0.         0.         0.         ... 6.279214   6.228212   0.09582674],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.1413694e-09 1.3210576e-08
 1.8880709e-08]",[0.        0.        0.        ... 1.6656748 1.6138594 1.5986037],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.4714621e-07 6.2522318e-08
 2.2519753e-08]",[0.        0.        0.        ... 6.256866  3.2663739 3.5157714],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.000000e+00 0.000000e+00 0.000000e+00 ... 1.908150e-06 1.631662e-07
 5.982605e-09]",[0.         0.         0.         ... 3.128628   3.129276   0.70150685],"(187500,)"
Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.9383599e-06 1.9130937e-07
 1.0499073e-08]",[0.        0.        0.        ... 3.1283686 3.1291957 2.517488 ],"(187500,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.0123657  0.03827631 0.08529397 ... 0.29299352 0.16922018 0.08663915],[3.0543692 3.3945262 3.3516207 ... 3.1144705 3.0781422 3.0161426],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.02278415 0.06171305 0.13159512 ... 0.23385882 0.12632132 0.06389575],[3.0779178 3.2918015 3.274385  ... 2.993054  2.9480762 2.829819 ],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.00180859 0.00343183 0.00442602 ... 0.00473931 0.00270161 0.00130091],[4.765429  3.7311072 3.015864  ... 3.7865777 3.7001688 3.5460403],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.07176452 0.1842886  0.3642584  ... 0.23280296 0.11982096 0.05815903],[3.267204  3.2431512 3.2221272 ... 3.28854   3.335526  3.4142013],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.33090523 0.6370971  0.8999508  ... 0.11904637 0.07168169 0.05076692],[3.8569343 3.8209705 3.7806299 ... 3.4692302 3.6029634 3.7568214],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.31399885 0.51846284 0.7099594  ... 0.16826282 0.12194105 0.09053267],[3.8437366 3.830995  3.8036509 ... 3.127227  3.0915074 3.1184757],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.08488006 0.12990017 0.18366121 ... 0.4856515  0.2788082  0.20483199],[4.686807  4.6954055 4.7260146 ... 2.1111274 2.2394652 2.3380392],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 3.9616340e-22 6.5992880e-17 ... 6.3509457e-02 4.6258248e-02
 2.9177133e-02]",[4.712389  3.1415927 3.1391506 ... 0.6402072 0.6049253 0.5550901],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 5.2939559e-23 ... 1.4036899e-03 1.5271780e-03
 1.8507481e-03]",[3.1415927 4.712389  4.712389  ... 3.212441  3.1838248 3.1638818],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 1.5027190e-20 2.0406658e-15 ... 2.1354456e+00 1.9545010e+00
 1.5064839e+00]",[3.1415927  1.5707941  1.5328274  ... 0.70780796 0.71062064 0.72430897],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.        0.        0.        ... 2.605769  2.5633092 2.4480667],"[1.2980081e-21 1.5707964e+00 1.5707964e+00 ... 6.3502008e-01 6.3452995e-01
 6.3344759e-01]","(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.        0.        0.        ... 2.323081  2.3255124 2.3044121],"[1.2984897e-21 3.7083547e-13 1.0733795e-10 ... 1.5722504e-01 1.5097071e-01
 1.4229661e-01]","(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 8.3704791e-22 ... 5.1090498e-03 5.5294498e-03
 5.8707367e-03]",[6.2831855  6.2831855  6.2831855  ... 0.39138427 0.39005214 0.38880926],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.5839586e-07 1.3099979e-07
 4.4147264e-09]",[4.712389  4.712389  6.2831855 ... 1.4473099 1.4364576 1.2463548],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.6237557e-06 1.5360198e-06
 8.0945603e-07]","[8.20241286e-29 2.14524642e-28 8.87844100e-20 ... 1.72390401e-01
 1.18598424e-01 9.38612595e-02]","(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.5227163e-07 1.9834297e-07
 4.0093394e-07]","[9.0839207e-25 1.4720051e-24 3.1415927e+00 ... 1.8485847e+00 1.9996279e+00
 2.9784083e+00]","(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[3.0157798e-06 9.0184376e-06 1.4993011e-05 ... 2.8005030e-04 2.2278316e-04
 1.4443794e-04]",[3.7297847 3.9977098 4.045105  ... 1.7184583 1.6889454 1.6939045],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[3.0097058e-06 9.0733274e-06 1.5065654e-05 ... 1.0102508e-03 1.0473601e-03
 6.0491252e-04]",[0.67243415 0.89583766 0.93442327 ... 4.7484818  4.8003488  4.5330057 ],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.         0.         0.         ... 0.00104758 0.00070895 0.00047318],[0.         0.         0.         ... 0.73910826 1.0089501  1.1066941 ],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.         0.         0.         ... 0.00193402 0.00138756 0.00093955],[1.5707964 1.5707964 1.5707964 ... 6.062667  6.182294  6.218008 ],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.2250255e-05 8.4021398e-05
 6.9236819e-05]",[1.5707964 1.5707964 1.5707964 ... 3.8496091 3.9496477 3.9474998],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.         0.         0.         ... 0.00194537 0.00086798 0.00017922],[0.        0.        0.        ... 1.3895594 1.4656501 1.6425705],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.         0.         0.         ... 0.00528133 0.00393517 0.00293347],[0.         0.         0.         ... 0.47788513 0.54237294 0.5771826 ],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.         0.         0.         ... 0.00551007 0.0048872  0.00328351],[6.2831855  6.2831855  6.2831855  ... 0.58497274 0.5643703  0.4784092 ],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,[0.         0.         0.         ... 0.00070212 0.00065047 0.00055848],[3.1415927  3.1415927  3.1415927  ... 0.04924253 0.03610627 0.01809316],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.7891984e-05 1.6167383e-05
 1.4440601e-05]",[1.5707964  1.5707964  1.5707964  ... 0.3864766  0.32728273 0.2894536 ],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.7507642e-07 3.1665493e-07
 3.6625494e-07]",[0.        0.        0.        ... 4.0585895 4.066483  4.0670276],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.7570894e-07 3.1646073e-07
 3.6594699e-07]",[0.        0.        0.        ... 4.0503144 4.065624  4.0662084],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2145603e-06 8.1129929e-07
 7.9228920e-07]",[0.        0.        0.        ... 4.4926434 4.732474  4.7261105],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.2905684e-05 9.9124363e-06
 7.1780041e-06]",[0.        0.        0.        ... 1.5595281 0.6327063 0.7045118],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.000000e+00 0.000000e+00 0.000000e+00 ... 8.355217e-07 7.930550e-07
 7.104036e-07]",[0.        0.        0.        ... 3.746406  3.2512214 3.1089497],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.7314436e-06 1.7668258e-06
 1.5106854e-06]",[0.        0.        0.        ... 3.2561855 2.9994557 2.893246 ],"(107000,)"
BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.8119865e-07 6.6693474e-07
 8.2141008e-07]",[0.        0.        0.        ... 2.4979305 2.358698  2.2312918],"(107000,)"
